id,label,start,end,text,doc_id,sentence,event,event_ids,start_event,end_event,class,complete_date,ISO_date
9757,c: verzoek ontvangen,246,262,27 februari 2021,133,"Onderwerp Uw Wob-verzoek inzake gespreksverslagen PTSS Geachte In uw brief van 26 februari 2021, ontvangen op 27 februari 2021, heeft u mij met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om documenten of informatie in het kader van de bestuurlijke aangelegenheid: - de gespreksverslagen tussen mij en medewerkers van de politie met Post Traumatische Stress Stoornissen (hierna: PTSS) over de periode 2017 tot en met 27 februari 2021.",ontvangen,[9929],[233],[242],verzoek ontvangen,27 februari 2021,2021-02-27
9763,c: verzoek ontvangen,814,830,27 februari 2021,133,Procedure Op 27 februari 2021 heb ik uw Wob-verzoek ontvangen.,heb ik uw Wob-verzoek ontvangen,[9931],[831],[862],verzoek ontvangen,27 februari 2021,2021-02-27
9764,c: contact,881,893,2 maart 2021,133,Bij brief van 2 maart 2021 (met kenmerk 3240522) heb ik u verzocht om contact op te nemen met een van mijn medewerkers wegens het ontbreken van uw telefoon- of e-mailgegevens.,heb ik u verzocht om contact op te nemen met een van mijn medewerkers,[10746],[916],[985],contact,2 maart 2021,2021-03-02
9765,c: ontvangst verzoek bevestigd,1060,1072,4 maart 2021,133,Bij brief van 4 maart 2021 (met kenmerk 3242521) heb ik de ontvangst van uw verzoek bevestigd.,heb ik de ontvangst van uw verzoek bevestigd,[9934],[1095],[1139],ontvangst verzoek bevestigd,4 maart 2021,2021-03-04
9766,c: contact,1159,1171,5 maart 2021,133,Bij e-mail van 5 maart 2021 heeft u gereageerd inzake de omvang van uw Wob- verzoek.,heeft u gereageerd inzake de omvang van uw Wob- verzoek,[9935],[1172],[1227],contact,5 maart 2021,2021-03-05
9767,c: beslistermijn verdaagd,1246,1259,23 maart 2021,133,"Bij brief van 23 maart 2021 (met kenmerk 3265156)) heb ik u laten weten dat ik de termijn van behandeling met vier weken verleng, omdat een zorgvuldige besluitvorming meer tijd vergt.",heb ik u laten weten dat ik de termijn van behandeling met vier weken verleng,[9936],[1283],[1360],beslistermijn verdaagd,23 maart 2021,2021-03-23
10025,c: besluit datum,123,136,29 april 2022,155,Datum 29 april 2022,Datum,[10024],[117],[122],besluit datum,29 april 2022,2022-04-29
9958,c: verzoek datum,224,239,2 december 2021,155,"Kifid B: Inventarislijst C: Openbaar te maken documenten Geachte, In uw e-mail van 2 december 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om een drietal goedkeuringsbesluiten en adviesnotities van het Ministerie van Financiën met betrekking tot het Klachten Instituut Financiële Dienstverlening (Kifid).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht,[10026],[240],[320],verzoek datum,2 december 2021,2021-12-02
9959,c: ontvangst verzoek bevestigd,564,580,16 december 2021,155,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 16 december 2021, met kenmerk nummer 2021-0000260081.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[10028],[493],[559],ontvangst verzoek bevestigd,16 december 2021,2021-12-16
9961,c: contact,704,720,22 december 2021,155,Op 22 december 2021 heeft u met medewerkers van mijn ministerie een gesprek gevoerd over uw Wob-verzoek.,heeft u met medewerkers van mijn ministerie een gesprek gevoerd over uw Wob-verzoek,[10029],[721],[804],contact,22 december 2021,2021-12-22
9967,c: besluit datum,155,167,2 maart 2022,152,2500 EH Den Haag www.rijksoverheid.nl/jenv Contactpersoon Datum 2 maart 2022,Datum,[10032],[149],[154],besluit datum,2 maart 2022,2022-03-02
9968,c: verzoek datum,188,199,22 mei 2021,152,"In uw brief van 22 mei 2021, door mij ontvangen op 28 mei 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om alle communicatie van u of Against Child Trafficking (hierna: ACT) met de Commissie Onderzoek Interlandelijke Adoptie (hierna: ‘COIA’).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht,[10034],[236],[316],verzoek datum,22 mei 2021,2021-05-22
9969,c: verzoek ontvangen,223,234,28 mei 2021,152,"In uw brief van 22 mei 2021, door mij ontvangen op 28 mei 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om alle communicatie van u of Against Child Trafficking (hierna: ACT) met de Commissie Onderzoek Interlandelijke Adoptie (hierna: ‘COIA’).",ontvangen,[10033],[210],[219],verzoek ontvangen,28 mei 2021,2021-05-28
9970,c: ontvangst verzoek bevestigd,588,599,8 juni 2021,152,"De ontvangst van uw Wob-verzoek – alsmede van andere, door u ingediende Wob- verzoeken – is schriftelijk bevestigd bij brief van 8 juni 2021.","ontvangst van uw Wob-verzoek – alsmede van andere, door u ingediende Wob- verzoeken – is schriftelijk bevestigd bij brief",[10035],[462],[583],ontvangst verzoek bevestigd,8 juni 2021,2021-06-08
10254,c: besluit datum,144,157,30 april 2022,166,Bij beantwoording de datum Datum 30 april 2022,Datum,[10425],[138],[143],besluit datum,30 april 2022,2022-04-30
10255,c: verzoek datum,187,201,3 oktober 2021,166,"Geachte, In uw brief van 3 oktober 2021, ontvangen op 6 oktober 2021 , heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de overheidscampagne “Drop je knife en doe wat met je life”.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[10427],[233],[324],verzoek datum,3 oktober 2021,2021-10-03
10256,c: verzoek ontvangen,216,230,6 oktober 2021,166,"Geachte, In uw brief van 3 oktober 2021, ontvangen op 6 oktober 2021 , heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de overheidscampagne “Drop je knife en doe wat met je life”.",ontvangen,[10426],[203],[212],verzoek ontvangen,6 oktober 2021,2021-10-06
10257,c: ontvangst verzoek bevestigd,462,477,14 oktober 2021,166,De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 14 oktober 2021.,ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[10428],[397],[457],ontvangst verzoek bevestigd,14 oktober 2021,2021-10-14
10258,c: contact,509,524,20 oktober 2021,166,Over dit verzoek hebt u op 20 oktober 2021 contact gehad met om het verzoek te specificeren.,contact gehad met om het verzoek te specificeren,[10429],[525],[573],contact,20 oktober 2021,2021-10-20
10259,c: contact,634,647,21 maart 2022,166,Zienswijzen U bent er over geïnformeerd in de brief van 21 maart 2022 dat er derde belanghebbenden zijn bij de openbaarmaking van (een aantal van) de aangetroffen documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,bent er over geïnformeerd in de brief dat er derde belanghebbenden zijn bij de openbaarmaking van (een aantal van) de aangetroffen documenten en dat deze in de gelegenheid zijn gesteld hierover hun zienswijze te geven,"[10430, 10431]","[592, 648]","[629, 827]",contact,21 maart 2022,2022-03-21
10625,c: besluit datum,151,164,30 maart 2022,180,wob@minbuza.nl Datum 30 maart 2022,Datum,[10708],[145],[150],besluit datum,30 maart 2022,2022-03-30
10626,c: verzoek datum,181,193,8 maart 2022,180,"U heeft op 8 maart 2022, door mij ontvangen op 14 maart 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht.",met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht,[10710],[232],[318],verzoek datum,8 maart 2022,2022-03-08
10627,c: verzoek ontvangen,217,230,14 maart 2022,180,"U heeft op 8 maart 2022, door mij ontvangen op 14 maart 2022, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) om informatie verzocht.",ontvangen,[10709],[204],[213],verzoek ontvangen,14 maart 2022,2022-03-14
10713,c: contact,349,367,29 en 30 september,180,Deze overleggen hebben op 29 en 30 september plaatsgevonden.,overleggen hebben plaatsgevonden,"[10711, 10712]","[328, 368]","[345, 382]",contact,30 september 2021,2021-09-30
10629,c: ontvangst verzoek bevestigd,390,403,15 maart 2022,180,Op 15 maart 2022 is de ontvangst van uw verzoek bevestigd.,is de ontvangst van uw verzoek bevestigd,[10714],[404],[444],ontvangst verzoek bevestigd,15 maart 2022,2022-03-15
10630,c: contact,460,473,18 maart 2022,180,U heeft op 18 maart 2022 een gesprek gehad met vertegenwoordigers van mijn ministerie en de IND.,gesprek gehad met vertegenwoordigers van mijn ministerie en de IND,[10747],[478],[544],contact,18 maart 2022,2022-03-18
