doc_id,date,label,corrected,start_in_text,end_in_text,start_in_sent,end_in_sent,sentence
75,18 augustus 2022,DATE,False,201,217,6,22,Datum 18 augustus 2022
75,2 november 2021,DATE,False,261,276,39,54,"Betreft Besluit op uw Wob-verzoek d.d. 2 november 2021 (2021-66) Geachte, Bij e-mail van 2 november 2021 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 3, eerste lid, van de Wet openbaarheid van bestuur (hierna: Wob)."
75,2 november 2021,DATE,False,311,326,89,104,"Betreft Besluit op uw Wob-verzoek d.d. 2 november 2021 (2021-66) Geachte, Bij e-mail van 2 november 2021 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 3, eerste lid, van de Wet openbaarheid van bestuur (hierna: Wob)."
75,11 november 2021,DATE,False,540,556,71,87,Verloop van de procedure De ontvangst van uw verzoek is per e-mail van 11 november 2021 bevestigd.
75,1 mei 2022,DATE,False,591,601,20,30,Wettelijk kader Per 1 mei 2022 is Wet Open Overheid (verder: Woo) in werking getreden en de Wob ingetrokken.
77,6 oktober 2021,DATE,False,159,173,19,33,", In uw e-mail van 6 oktober 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over diertellingen van het bedrijf Bredesteeg 37 te Echteld."
77,13 oktober 2021,DATE,False,411,426,78,93,Procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 13 oktober 2021 met kenmerk WOB/2021/252.
77,3 februari 2022,DATE,False,472,487,16,31,In de brief van 3 februari 2022 is aan u medegedeeld dat de beslistermijn met twee weken is verlengd vanwege het vragen van zienswijzen aan derden.
77,3 februari 2022,DATE,False,767,782,56,71,Zienswijzen U bent er over geïnformeerd in de brief van 3 februari 2022 dat er een derde belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn of haar zienswijze te geven.
77,11 maart 2022,DATE,False,1088,1101,44,57,Gebruikt u dit nummer als u contact met ons 11 maart 2022 heeft.
77,11 maart 2022,DATE,False,2277,2290,0,13,11 maart 2022 2.
77,11 maart 2022,DATE,False,2495,2508,198,211,"Het bestuursorgaan verstrekt de informatie met betrekking tot de documenten die de verlangde informatie bevatten door: Datum a. kopie ervan te geven of de letterlijke inhoud ervan in andere vorm te 11 maart 2022 verstrekken, Onze referentie b. kennisneming van de inhoud toe te staan, WOB/2021/252 c. een uittreksel of een samenvatting van de inhoud te geven, of d. inlichtingen daaruit te verschaffen."
77,11 maart 2022,DATE,False,2803,2816,100,113,"Voorts blijft in Datum afwijking van het eerste lid, aanhef en onder c, het verstrekken van milieu- 11 maart 2022 informatie uitsluitend achterwege voorzover het belang van openbaarmaking niet Onze referentie opweegt tegen het daar genoemde belang."
77,11 maart 2022,DATE,False,3064,3077,109,122,Rijksdienst voor Ondernemend Nederland Vergunningen en Handhaving Inventarislijst opgevraagde gegevens Datum 11 maart 2022 Bijlage nummer 2 Onze referentie Horend bij Verzoek openbaarmaking gegevens WOB/2021/252 Datum Onze referentie WOB/2021/252 Contactpersoon Inventarislijst opgevraagde gegevens Nummer Document WOB Art.
83,14 februari 2022,DATE,False,165,181,22,38,"Bij e-mailbericht van 14 februari 2022 heeft u bij de Directie Migratiebeleid een verzoek ingediend als bedoeld in artikel 3, eerste lid, van de Wet openbaarheid van bestuur (hierna: Wob)."
83,15 maart 2022,DATE,False,350,363,15,28,Per e-mail van 15 maart 2022 heb ik u de ontvangst van uw verzoek bevestigd en heb ik aangegeven te verwachten er in maart 2022 op te kunnen beslissen.
83,maart 2022,DATE,False,452,462,117,127,Per e-mail van 15 maart 2022 heb ik u de ontvangst van uw verzoek bevestigd en heb ik aangegeven te verwachten er in maart 2022 op te kunnen beslissen.
83,8 februari jl,DATE,True,493,506,3,16,Op 8 februari jl heeft u van mij een besluit op uw Wob-verzoek van 17 augustus 2020 ontvangen.
83,17 augustus 2020,DATE,False,557,573,67,83,Op 8 februari jl heeft u van mij een besluit op uw Wob-verzoek van 17 augustus 2020 ontvangen.
83,23 maart 2022,DATE,False,1351,1364,46,59,"Ingevolge artikel 3, vijfde lid, van de Datum 23 maart 2022 Wob, wordt een verzoek om informatie ingewilligd met inachtneming van het bepaalde in de artikelen 10 en 11."
83,23 maart 2022,DATE,False,1483,1496,6,19,Datum 23 maart 2022 Het verstrekken van informatie blijft achterwege indien het belang daarvan niet opweegt tegen de belangen van de opsporing en vervolging van strafbare feiten en het uitoefenen van toezicht en controle door bestuursorganen.
83,23 maart 2022,DATE,False,2044,2057,6,19,"Datum 23 maart 2022 Hoogachtend, De Staatssecretaris van Justitie en Veiligheid, namens deze, K. Morren directeur Regie Migratieketen Tegen dit besluit kunt u binnen zes weken na de dag waarop dit is bekend gemaakt een bezwaarschrift indienen."
83,23 maart 2022,DATE,False,2611,2624,326,339,"Bijlage 1 – Relevante artikelen uit de Wob Directoraat-Generaal Migratie Directie Migratiebeleid Artikel 1 Afdeling Jurdische en In deze wet en de daarop berustende bepalingen wordt verstaan onder: Algemene Zaken a. document: een bij een bestuursorgaan berustend schriftelijk stuk of ander materiaal dat gegevens bevat; Datum 23 maart 2022 b. bestuurlijke aangelegenheid: een aangelegenheid die betrekking heeft op beleid van een bestuursorgaan, daaronder begrepen de voorbereiding en de uitvoering ervan; c. intern beraad: het beraad over een bestuurlijke aangelegenheid binnen een bestuursorgaan, dan wel binnen een kring van bestuursorganen in het kader van de gezamenlijke verantwoordelijkheid voor een bestuurlijke aangelegenheid; d. niet-ambtelijke adviescommissie: een van overheidswege ingestelde instantie, met als taak het adviseren van een of meer bestuursorganen en waarvan geen ambtenaren lid zijn, die het bestuursorgaan waaronder zij ressorteren adviseren over de onderwerpen die aan de instantie zijn voorgelegd."
84,28 december 2021,DATE,False,165,181,24,40,"Geachte , Bij brief van 28 december 2021 heeft u een verzoek om openbaarmaking van informatie ingediend op grond van de Wet openbaarheid van bestuur (hierna: Wob)."
84,1 mei 2022,DATE,False,312,322,4,14,"Per 1 mei 2022 is de Wet open overheid (hierna: Woo) in werking getreden, ter vervanging van de Wob."
84,12 januari 2022,DATE,False,426,441,14,29,Bij brief van 12 januari 2022 heb ik de ontvangst van uw verzoek bevestigd.
84,25 augustus 2022,DATE,False,718,734,58,74,"De gronden op basis waarvan ik de openbaarmaking van deze 25 augustus 2022 informatie weiger, licht ik hierna toe."
84,25 augustus 2022,DATE,False,784,800,6,22,"Datum 25 augustus 2022 Ons kenmerk Hoogachtend, 4065703 de Minister van Justitie en Veiligheid, namens deze, mr. drs."
85,27 januari 2022,DATE,False,405,420,45,60,A en 3 documenten Uw e-mail In uw e-mail van 27 januari 2022 heeft u met een beroep op de Wet openbaarheid 27 januari 2022 van bestuur (hierna: Wob) verzocht om informatie over Briedis Jeugdbeschermers.
85,27 januari 2022,DATE,False,467,482,107,122,A en 3 documenten Uw e-mail In uw e-mail van 27 januari 2022 heeft u met een beroep op de Wet openbaarheid 27 januari 2022 van bestuur (hierna: Wob) verzocht om informatie over Briedis Jeugdbeschermers.
85,21 februari 2022,DATE,False,1675,1691,16,32,In de brief van 21 februari 2022 is de beslistermijn met vier weken verdaagd tot 24 maart 2022.
85,24 maart 2022,DATE,False,1740,1753,81,94,In de brief van 21 februari 2022 is de beslistermijn met vier weken verdaagd tot 24 maart 2022.
85,9 maart 2022,DATE,False,1774,1786,16,28,In de brief van 9 maart 2022 bent u geïnformeerd over de opschorting van de beslistermijn met drie weken in verband met zienswijzeverzoeken.
85,14 april 2022,DATE,False,1949,1962,47,60,De laatste dag van de beslistermijn is daarmee 14 april 2022.
85,2 september 2019,DATE,False,2102,2118,135,151,"JuricliseheZaken Ons kenmerk Informatie die niet aanwezig Is 2022.034 Zoals blijkt uit document 1 heeft het CIBG bij e-mailbericht van 2 september 2019 3353026 1027754 W./Z Briedis Jeugdbeschermers geïnformeerd dat zij over de voorgaande verslagjaren niet verantwoordingsplichtig is, zodat zij daarover geen jaarverantwoording hoeft te overleggen."
85,mei 2021,DATE,False,2456,2464,138,146,Verder blijkt uit documenten 2 en 3 dat Briedis Jeugdbeschermers voor de jaren 2019 en 2020 wel verantwoordingsplichtig was en dat zij in mei 2021 voornemens was voor deze jaren een jaarverantwoording in te sturen.
87,7 oktober 2021,DATE,False,153,167,21,35,"heer In uw brief van 7 oktober 2021, ontvangen op 22 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het vertrek van minister Van Nieuwenhuizen naar de Vereniging Energie Nederland."
87,22 oktober 2021,DATE,False,182,197,50,65,"heer In uw brief van 7 oktober 2021, ontvangen op 22 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het vertrek van minister Van Nieuwenhuizen naar de Vereniging Energie Nederland."
87,1 januari 2021,DATE,False,427,441,47,61,Het verzoek heeft betrekking op de periode van 1 januari 2021 tot 7 oktober 2021.
87,7 oktober 2021,DATE,False,446,460,66,80,Het verzoek heeft betrekking op de periode van 1 januari 2021 tot 7 oktober 2021.
87,22 oktober 2021,DATE,False,524,539,59,74,Verloop van de procedure De ontvangst van uw verzoek is op 22 oktober 2021 per e-mail bevestigd.
87,19 november 2021,DATE,False,588,604,23,39,De beslistermijn is op 19 november 2021 met vier weken verdaagd.
87,19 november 2021,DATE,False,652,668,19,35,Hierover bent u op 19 november 2021 per e-mail geïnformeerd.
87,3 januari 2022,DATE,False,700,714,3,17,Op 3 januari 2022 heeft u mij in gebreke gesteld.
87,17 januari 2022,DATE,False,753,768,3,18,Op 17 januari 2022 heeft u bij de rechtbank Midden-Nederland een beroep niet tijdig beslissen ingesteld.
87,21 januari 2022,DATE,False,1003,1018,145,160,Deze documenten zijn echter reeds betrokken bij het besluit op een nagenoeg gelijkluidend Wob-verzoek dat is gepubliceerd op Rijksoverheid.nl op 21 januari 2022.
87,3 maart 2022,DATE,False,1038,1050,15,27,Zienswijzen Op 3 maart 2022 zijn belanghebbenden in de gelegenheid gesteld om hun zienswijze naar voren te brengen.
87,9 en 10 maart 2022,DATE,True,1145,1163,3,21,Op 9 en 10 maart 2022 hebben de belanghebbenden hun zienswijze naar voren gebracht.
88,25 mei 2022,DATE,False,154,165,14,25,"Bij email van 25 mei 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (hierna: Woo)."
88,juli 2016,DATE,False,364,373,67,76,Als tijdvak voor uw verzoek kiest u de periode van 1994 tot en met juli 2016.
88,27 mei 2022,DATE,False,418,429,40,51,Verloop van de procedure Bij e-mail van 27 mei 2022 is de ontvangst van uw verzoek bevestigd.
88,22 juni 2022,DATE,False,490,502,15,27,Bij e-mail van 22 juni 2022 is de beslissing op uw verzoek met vier weken verdaagd.
88,7 juni 2022,DATE,False,576,587,14,25,Bij email van 7 juni 2022 bent u verzocht om uw verzoek nader te duiden.
88,8 juni 2022,DATE,False,665,676,27,38,"U heeft er in uw email van 8 juni 2022 op gewezen dat u wil reconstrueren hoe het kan dat de Gezondheidsraad twee adviezen heeft uitgebracht in 1994 en 2015 over rijgeschiktheid bij stemmingsstoornissen, terwijl tussentijds de regelgeving is gewijzigd op het punt van de eisen die aan bestuurders worden gesteld met betrekking tot unipolaire stemmingsstoornissen."
88,juli 2016,DATE,False,1374,1383,49,58,"U heeft verder gespecificeerd dat deze eisen tot juli 2016 zijn gehandhaafd, waarbij u er op heeft gewezen dat in 2014 de NVvP een adviesnota heeft geschreven over rijgeschiktheid bij psychische aandoeningen."
98,2 augustus 2021,DATE,False,133,148,38,53,Betreft Besluit op uw Wob-verzoek van 2 augustus 2021 Geachte
98,2 augustus 2021,DATE,False,179,194,19,34,", In uw e-mail van 2 augustus 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: de Wob) verzocht om informatie over de Gegevensbeschermingseffectbeoordeling (GEB/PIA) Rijksdienst FSV (Fraude Signalering Voorziening)."
98,12 augustus 2021,DATE,False,405,421,3,19,Op 12 augustus 2021 heeft een medewerker van mijn Ministerie contact met u opgenomen over uw verzoek.
98,13 augustus 2021,DATE,False,581,597,74,90,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 13 augustus 2021, met het kenmerk 2021-0000166588."
98,3 januari 2019,DATE,False,754,768,119,133,Inventarisatie documenten Directie Juridische Zaken Er zijn vijf versies van de GEB/PIA aangetroffen: - Versie 1.0 van 3 januari 2019.
98,21 januari 2019,DATE,False,803,818,30,45,Ons kenmerk - Versie 1.01 van 21 januari 2019 (tekstuele wijzigingen ten opzichte van 2021-0000218517 1.0) - Versie 1.02 van 21 januari 2019 (tekstuele wijzigingen ten opzichte van 1.01).
98,21 januari 2019,DATE,False,898,913,125,140,Ons kenmerk - Versie 1.01 van 21 januari 2019 (tekstuele wijzigingen ten opzichte van 2021-0000218517 1.0) - Versie 1.02 van 21 januari 2019 (tekstuele wijzigingen ten opzichte van 1.01).
98,5 november 2019,DATE,False,981,996,17,32,"- Versie 1.2 van 5 november 2019 (rijksmodel-versie) - Versie 1.2 van 6 november 2019 (inhoudelijk gelijk aan de versie van 5 november, maar ontstaan na het herhaald crashen van de rijksmodel- versie)."
98,6 november 2019,DATE,False,1034,1049,70,85,"- Versie 1.2 van 5 november 2019 (rijksmodel-versie) - Versie 1.2 van 6 november 2019 (inhoudelijk gelijk aan de versie van 5 november, maar ontstaan na het herhaald crashen van de rijksmodel- versie)."
98,5 november,DATE,False,1088,1098,124,134,"- Versie 1.2 van 5 november 2019 (rijksmodel-versie) - Versie 1.2 van 6 november 2019 (inhoudelijk gelijk aan de versie van 5 november, maar ontstaan na het herhaald crashen van de rijksmodel- versie)."
98,5 november 2019,DATE,False,1200,1215,31,46,Dat betreft de GEB/PIA FSV van 5 november 2019.
98,21 januari 2019,DATE,False,1298,1313,78,93,Op pagina twee van de reeds openbare GEB/PIA FSV staat dat versie 1.0-1.1 van 21 januari 2019 de initiële versie is.
98,14 juli 2021,DATE,False,1479,1491,139,151,In dat kader heeft een medewerker van mijn Ministerie u naar het besluit van de minister van Binnenlandse Zaken en Koninkrijksrelaties van 14 juli 2021 verwezen.
98,2 maart 2020,DATE,False,1574,1586,69,81,"Versie 1.0, 1.01 en 1.02 van de GEB/PIA FSV zijn concepten van de op 2 maart 2020 gepubliceerde versie van 5 november 2019."
98,5 november 2019,DATE,False,1612,1627,107,122,"Versie 1.0, 1.01 en 1.02 van de GEB/PIA FSV zijn concepten van de op 2 maart 2020 gepubliceerde versie van 5 november 2019."
100,16 november 2021,DATE,False,221,237,33,49,"Betreft Besluit Wob-verzoek d.d. 16 november 2021 inzake Kamerbrief Ons kenmerk stikstofproblematiek DGS / 22018152 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw brief van 14 november 2021, ontvangen op 16 november 2021, heeft u 3 met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de Kamerbrief ‘Voortgang stikstofproblematiek’ met kenmerk DGS / 21272270."
100,14 november 2021,DATE,False,359,375,171,187,"Betreft Besluit Wob-verzoek d.d. 16 november 2021 inzake Kamerbrief Ons kenmerk stikstofproblematiek DGS / 22018152 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw brief van 14 november 2021, ontvangen op 16 november 2021, heeft u 3 met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de Kamerbrief ‘Voortgang stikstofproblematiek’ met kenmerk DGS / 21272270."
100,16 november 2021,DATE,False,390,406,202,218,"Betreft Besluit Wob-verzoek d.d. 16 november 2021 inzake Kamerbrief Ons kenmerk stikstofproblematiek DGS / 22018152 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw brief van 14 november 2021, ontvangen op 16 november 2021, heeft u 3 met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de Kamerbrief ‘Voortgang stikstofproblematiek’ met kenmerk DGS / 21272270."
100,25 november 2021,DATE,False,791,807,206,222,"Documenten over afstemming ten aanzien van de Kamerbrief, waaronder maar zeker niet uitsluitend afstemming met ketenpartners over de totstandkoming en de timing van de Kamerbrief Over dit verzoek hebt u op 25 november 2021 per e-mail contact gehad met 10.2.e ."
100,29 november 2021,DATE,False,917,933,68,84,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 29 november 2021, kenmerk DGS / 21298123."
100,11 januari 2022,DATE,False,1031,1046,69,84,In deze brief is tevens de beslistermijn met vier weken verdaagd tot 11 januari 2022.
100,27 december 2021,DATE,False,1067,1083,16,32,"In de brief van 27 december 2021, kenmerk DGS / 21323005, is aan u medegedeeld dat de beslistermijn is opgeschort tot 1 februari 2022 vanwege het vragen van zienswijzen aan derden."
100,1 februari 2022,DATE,False,1169,1184,118,133,"In de brief van 27 december 2021, kenmerk DGS / 21323005, is aan u medegedeeld dat de beslistermijn is opgeschort tot 1 februari 2022 vanwege het vragen van zienswijzen aan derden."
100,2 februari jl,DATE,True,1238,1251,3,16,"Op 2 februari jl heeft u een ingebrekestelling ingediend, waarop 10.2.e 8 februari jl per e-mail op heeft gereageerd."
100,8 februari jl,DATE,True,1307,1320,72,85,"Op 2 februari jl heeft u een ingebrekestelling ingediend, waarop 10.2.e 8 februari jl per e-mail op heeft gereageerd."
101,januari 2022,DATE,False,75,87,14,26,E-mail d.d.16 januari 2022
101,16 januari 2022,DATE,False,121,136,5,20,", Op 16 januari 2022 heeft u een Wob-verzoek per e-mail ingediend bij ABD Topconsult en het Ministerie van Landbouw, Natuur en voedselkwaliteit (verder: Ministerie van LNV)."
101,april 2021,DATE,False,343,353,50,60,Dit rapport is door ABD Topconsult uitgebracht in april 2021.
101,2 maart,DATE,False,361,368,3,10,"Op 2 maart is dit verzoek vanuit het Ministerie van LNV doorgestuurd naar mijn ministerie, omdat het documenten zou betreffen die gedeeltelijk bij mijn ministerie zouden berusten."
101,3 maart 2022,DATE,False,615,627,74,86,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 3 maart 2022, met kenmerk nummer 2022-0000062533."
105,31 januari 2022,DATE,False,92,107,0,15,31 januari 2022
105,31 januari 2022,DATE,False,152,167,17,32,"In uw e-mail van 31 januari 2022, ontvangen op diezelfde datum, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om de geïnventariseerde signalen met betrekking tot zorgen, onjuistheden, weeffouten of onrechtmatigheden bij de compensatie binnen de toeslagenaffaire."
105,9 februari 2022,DATE,False,510,525,74,89,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 9 februari 2022, met kenmerk 2022-0000043289."
105,10 maart 2022,DATE,False,571,584,12,25,Ik heb u op 10 maart 2022 uitgenodigd voor een gesprek over de behandeling van uw Wob-verzoek.
105,1 mei 2022,DATE,False,663,673,6,16,Vanaf 1 mei 2022 is de Wob vervangen door de Wet open overheid (hierna: Woo).
105,1 mei,DATE,False,794,799,56,61,"De Woo kent geen overgangsrecht, wat betekent dat vanaf 1 mei de Woo geldt."
105,31 januari 2022,DATE,False,836,851,19,34,Uw Wob-verzoek van 31 januari 2022 neem ik daarom als een Woo- verzoek in behandeling.
112,29 oktober 2021,DATE,False,420,435,354,369,"10.2.e Bezoekadres 10.2.e Bezuidenhoutseweg 73 10.2.e 2594 AC Den Haag Postadres Postbus 20401 Per e-mail:10.2.e 2500 EK Den Haag Overheidsidentificatienr 00000001003214369000 T 070 379 8911 (algemeen) F 070 378 6100 (algemeen) www, rijksove rheid .ni/ezk Behandeld door 10.2.e Datum 23-03-2022 E 10.2.e @minezk.ni Betreft Besluit op uw Wob-verzoek d.d. 29 oktober 2021 inzake Clearview AI Ons kenmerk DGBI / 22049983 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw e-mail van 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het gebruik van Clearview AI."
112,29 oktober 2021,DATE,False,540,555,474,489,"10.2.e Bezoekadres 10.2.e Bezuidenhoutseweg 73 10.2.e 2594 AC Den Haag Postadres Postbus 20401 Per e-mail:10.2.e 2500 EK Den Haag Overheidsidentificatienr 00000001003214369000 T 070 379 8911 (algemeen) F 070 378 6100 (algemeen) www, rijksove rheid .ni/ezk Behandeld door 10.2.e Datum 23-03-2022 E 10.2.e @minezk.ni Betreft Besluit op uw Wob-verzoek d.d. 29 oktober 2021 inzake Clearview AI Ons kenmerk DGBI / 22049983 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw e-mail van 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het gebruik van Clearview AI."
112,1 januari 2017,DATE,False,1009,1023,322,336,"U vraagt documenten over het gebruik van dan wel de samenwerking met Clearview AI in uw organisatie, waaronder in elk geval moet worden verstaan: - Documenten, inclusief alle onderhavige stukken, waaronder e-mails, berichten, correspondentie en rapporten, met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, inzake intern overleg over het gebruik van Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, met betrekking tot het gebruik van Clearview, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot gegevens die kunnen worden gebruikt dan wel gevoed aan of ingevoerd in Clearview AI; - Een overzicht van de gegevensbronnen die werden gebruikt voor software van Clearview AI."
112,1 januari 2017,DATE,False,1188,1202,501,515,"U vraagt documenten over het gebruik van dan wel de samenwerking met Clearview AI in uw organisatie, waaronder in elk geval moet worden verstaan: - Documenten, inclusief alle onderhavige stukken, waaronder e-mails, berichten, correspondentie en rapporten, met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, inzake intern overleg over het gebruik van Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, met betrekking tot het gebruik van Clearview, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot gegevens die kunnen worden gebruikt dan wel gevoed aan of ingevoerd in Clearview AI; - Een overzicht van de gegevensbronnen die werden gebruikt voor software van Clearview AI."
112,1 januari 2017,DATE,False,1337,1351,650,664,"U vraagt documenten over het gebruik van dan wel de samenwerking met Clearview AI in uw organisatie, waaronder in elk geval moet worden verstaan: - Documenten, inclusief alle onderhavige stukken, waaronder e-mails, berichten, correspondentie en rapporten, met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, inzake intern overleg over het gebruik van Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, met betrekking tot het gebruik van Clearview, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot gegevens die kunnen worden gebruikt dan wel gevoed aan of ingevoerd in Clearview AI; - Een overzicht van de gegevensbronnen die werden gebruikt voor software van Clearview AI."
112,1 januari 2017,DATE,False,1582,1596,895,909,"U vraagt documenten over het gebruik van dan wel de samenwerking met Clearview AI in uw organisatie, waaronder in elk geval moet worden verstaan: - Documenten, inclusief alle onderhavige stukken, waaronder e-mails, berichten, correspondentie en rapporten, met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, inzake intern overleg over het gebruik van Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, e-mails en rapporten, met betrekking tot het gebruik van Clearview, lopende vanaf 1 januari 2017 tot heden; - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot Clearview AI en diens producten, lopende vanaf 1 januari 2017 tot heden - Documenten, inclusief vergaderstukken, gespreksverslagen, mailwisselingen, brieven en faxen, met inbegrip van bijlagen, en interne en externe adviezen met betrekking tot gegevens die kunnen worden gebruikt dan wel gevoed aan of ingevoerd in Clearview AI; - Een overzicht van de gegevensbronnen die werden gebruikt voor software van Clearview AI."
112,26 november 2021,DATE,False,2026,2042,68,84,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 26 november 2021, kenmerk W32 / 21288633."
112,24 december 2021,DATE,False,2140,2156,69,85,In deze brief is tevens de beslistermijn met vier weken verdaagd tot 24 december 2021.
112,14 januari 2022,DATE,False,2188,2203,27,42,Over dit verzoek hebt u op 14 januari 2022 per e-mail contact gehad met een ambtenaar van mijn ministerie.
112,5 februari 2022,DATE,False,2547,2562,35,50,U is aangezegd dat er uiterlijk op 5 februari 2022 op uw Wob-verzoek zou zijn beslist.
113,29 maart 2022,DATE,False,288,301,19,32,"Met uw verzoek van 29 maart 2022 heeft u de Rijksdienst voor Ondernemend Nederland (hierna: RVO.nl) gevraagd om informatie openbaar te maken over alle stukken, verslagen, notulen app/msm contacten, interne stukken en correspondentie met derden in relatie tot totstandkoming van fosfaatreductieplan vanaf 2014 voor Ook alle stukken t.a.v."
113,8 april 2022,DATE,False,756,768,146,158,totstandkoming en uitvoering fosfaatrechtenstelsel met informatie over schrappen/laten verdwijnen van de erkenning als koper boerderijmelk van Op 8 april 2022 heeft u bericht ontvangen dat uw verzoek in goede orde is ontvangen.
113,12 mei 2022,DATE,False,878,889,37,48,De uiterlijke beslisdatum is daarmee 12 mei 2022 geworden.
113,1 mei 2022,DATE,False,922,932,19,29,Wettelijk kader Op 1 mei 2022 is de Wob ingetrokken en vervangen door de Wet open overheid (Woo).
113,22 juni 2022,DATE,False,1040,1052,36,48,Uw aanvraag is bij ons bekend onder 22 juni 2022 referentienummer WOB/2022/065.
116,27 december 2021,DATE,False,138,154,22,38,"[…], In uw e-mail van 27 december 2021, ontvangen op 27 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht over “het wederom plannen van humanitaire vluchten vanuit Aruba en Curaçao naar Venezuela”."
116,27 december 2021,DATE,False,169,185,53,69,"[…], In uw e-mail van 27 december 2021, ontvangen op 27 december 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie en interne correspondentie verzocht over “het wederom plannen van humanitaire vluchten vanuit Aruba en Curaçao naar Venezuela”."
116,3 januari 2022,DATE,False,470,484,69,83,De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 3 januari 2022.
116,19 januari 2022,DATE,False,506,521,17,32,In de e-mail van 19 januari 2022 is de beslistermijn met vier weken verdaagd.
116,18 februari 2022,DATE,False,585,601,15,31,Per e-mail van 18 februari 2022 werd u bericht dat u eind maart 2022 een besluit kon tegemoet zien.
116,maart 2022,DATE,False,628,638,58,68,Per e-mail van 18 februari 2022 werd u bericht dat u eind maart 2022 een besluit kon tegemoet zien.
