id,label,start,end,text,doc_id,sentence,event,event_ids,start_event,end_event,class,complete_date,ISO_date
9060,c: verzoek datum,209,223,1 oktober 2020,1,Geachte In uw brief van 1 oktober 2020 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over granuliet.,heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9323],[224],[315],verzoek datum,1 oktober 2020,2020-10-01
9063,c: ontvangst verzoek bevestigd,515,529,1 oktober 2020,1,"Verloop van de procedure De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 1 oktober 2020, kenmerk 2020-95.",ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9324],[449],[510],ontvangst verzoek bevestigd,1 oktober 2020,2020-10-01
9064,c: beslistermijn verdaagd,568,583,30 oktober 2020,1,In de e-mail van 30 oktober 2020 is de beslistermijn met vier weken verdaagd.,is de beslistermijn met vier weken verdaagd,[9325],[584],[627],beslistermijn verdaagd,30 oktober 2020,2020-10-30
9065,c: contact,649,663,6 januari 2021,1,In de e-mail van 6 januari 2021 is aan u bericht dat de beslistermijn is verstreken en bent u geïnformeerd over de stand van zaken.,is aan u bericht dat de beslistermijn is verstreken en bent u geïnformeerd over de stand van zaken,[9326],[664],[762],contact,6 januari 2021,2021-01-06
9328,c: contact,773,805,"maanden maart, juni en juli 2021",1,"In de maanden maart, juni en juli 2021 zijn er meerdere telefonische contactmomenten met u geweest over de stand van zaken en voortgang van de behandeling van uw Wob-verzoek.",zijn er meerdere telefonische contactmomenten met u geweest over de stand van zaken en voortgang van de behandeling van uw Wob-verzoek,[9327],[806],[940],contact,15 juli 2021,2021-07-15
9068,c: contact,962,979,16 september 2021,1,In de e-mail van 16 september 2021 vraagt u om de stand van zaken.,vraagt u om de stand van zaken,[9329],[980],[1010],contact,16 september 2021,2021-09-16
9069,c: contact,1018,1035,21 september 2021,1,Op 21 september 2021 is telefonisch aan u bericht wat de laatste stand van zaken is betreffende de behandeling van uw Wob-verzoek bij de bestuurskern.,is telefonisch aan u bericht wat de laatste stand van zaken is betreffende de behandeling van uw Wob-verzoek bij de bestuurskern,[9330],[1036],[1164],contact,21 september 2021,2021-09-21
9070,c: contact,1186,1203,28 september 2021,1,In de e-mail van 28 september 2021 is aan u bericht wat de laatste stand van zaken bij de ILT en RWS is.,is aan u bericht wat de laatste stand van zaken bij de ILT en RWS is,[9331],[1204],[1272],contact,28 september 2021,2021-09-28
9071,c: contact,1294,1311,29 september 2021,1,In de e-mail van 29 september 2021 geeft u aan dat de behandeling van het Wob-verzoek al een jaar duurt en dat u hoopt dat de termijnoverschrijding niet nog groter wordt.,geeft u aan dat de behandeling van het Wob-verzoek al een jaar duurt en dat u hoopt dat de termijnoverschrijding niet nog groter wordt,[9332],[1312],[1446],contact,29 september 2021,2021-09-29
9072,c: contact,1454,1470,24 februari 2022,1,Op 24 februari 2022 is telefonisch de stand van zaken betreffende uw Wob- verzoek besproken.,is telefonisch de stand van zaken betreffende uw Wob- verzoek besproken,[9333],[1471],[1542],contact,24 februari 2022,2022-02-24
9073,c: contact,1550,1563,24 maart 2022,1,Op 24 maart 2022 is telefonisch wederom de stand van zaken in de behandeling van uw Wob-verzoek met u besproken.,is telefonisch wederom de stand van zaken in de behandeling van uw Wob-verzoek met u besproken,[9335],[1564],[1658],contact,24 maart 2022,2022-03-24
9074,c: contact,1680,1692,8 april 2022,1,"In de e-mail van 8 april 2022 is aan u bericht dat de bestuurskern van het ministerie van Infrastructuur en Waterstaat, ILT en RWS zienswijzen aan derde belanghebbenden hebben gevraagd op documenten die gegevens bevatten die van derden afkomstig zijn of die betrekking hebben op derden.","is aan u bericht dat de bestuurskern van het ministerie van Infrastructuur en Waterstaat, ILT en RWS zienswijzen aan derde belanghebbenden hebben gevraagd op documenten die gegevens bevatten die van derden afkomstig zijn of die betrekking hebben op derden",[9336],[1693],[1948],contact,8 april 2022,2022-04-08
9075,c: inwerking treden van Woo,1973,1983,1 mei 2022,1,Wettelijk kader Per 1 mei 2022 is de Wet open overheid (hierna Woo) in werking getreden en de Wob ingetrokken.,is de Wet open overheid (hierna Woo) in werking getreden en de Wob ingetrokken,[9337],[1984],[2062],inwerking treden van Woo,1 mei 2022,2022-05-01
9076,c: contact,2082,2094,8 april 2022,1,Zienswijzen Op 8 april 2022 bent u per e-mail geïnformeerd dat er documenten afkomstig van derden-belanghebbenden zijn aangetroffen en zij in de gelegenheid zijn gesteld hierover hun zienswijze te geven.,bent u per e-mail geïnformeerd dat er documenten afkomstig van derden-belanghebbenden zijn aangetroffen en zij in de gelegenheid zijn gesteld hierover hun zienswijze te geven,[9338],[2095],[2269],contact,8 april 2022,2022-04-08
9348,c: besluit datum,350,360,23-03-2022,112,"10.2.e Bezoekadres 10.2.e Bezuidenhoutseweg 73 10.2.e 2594 AC Den Haag Postadres Postbus 20401 Per e-mail:10.2.e 2500 EK Den Haag Overheidsidentificatienr 00000001003214369000 T 070 379 8911 (algemeen) F 070 378 6100 (algemeen) www, rijksove rheid .ni/ezk Behandeld door 10.2.e Datum 23-03-2022 E 10.2.e @minezk.ni Betreft Besluit op uw Wob-verzoek d.d. 29 oktober 2021 inzake Clearview AI Ons kenmerk DGBI / 22049983 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw e-mail van 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het gebruik van Clearview AI.",Datum,[9347],[344],[349],besluit datum,23 maart 2022,2022-03-23
9088,c: verzoek datum,540,555,29 oktober 2021,112,"10.2.e Bezoekadres 10.2.e Bezuidenhoutseweg 73 10.2.e 2594 AC Den Haag Postadres Postbus 20401 Per e-mail:10.2.e 2500 EK Den Haag Overheidsidentificatienr 00000001003214369000 T 070 379 8911 (algemeen) F 070 378 6100 (algemeen) www, rijksove rheid .ni/ezk Behandeld door 10.2.e Datum 23-03-2022 E 10.2.e @minezk.ni Betreft Besluit op uw Wob-verzoek d.d. 29 oktober 2021 inzake Clearview AI Ons kenmerk DGBI / 22049983 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw e-mail van 29 oktober 2021, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over het gebruik van Clearview AI.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9349],[557],[648],verzoek datum,29 oktober 2021,2021-10-29
9093,c: ontvangst verzoek bevestigd,2026,2042,26 november 2021,112,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 26 november 2021, kenmerk W32 / 21288633.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9351],[1961],[2021],ontvangst verzoek bevestigd,26 november 2021,2021-11-26
9095,c: contact,2188,2203,14 januari 2022,112,Over dit verzoek hebt u op 14 januari 2022 per e-mail contact gehad met een ambtenaar van mijn ministerie.,per e-mail contact gehad met een ambtenaar van mijn ministerie,[9352],[2204],[2266],contact,14 januari 2022,2022-01-14
9222,c: besluit datum,186,198,13 juli 2022,122,Bestuurskern DG luchtvaart en maritieme zaken Contactpersoon woo-verzoeken- artikel4.1@minienw.nl Datum 13 juli 2022,Datum,[9411],[180],[185],besluit datum,13 juli 2022,2022-07-13
9225,c: verzoek datum,339,349,6 mei 2022,122,"Betreft Besluit op uw Woo-verzoek d.d. 6 mei 2022 (2022-33) Geachte, Per e-mail van 6 mei 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet open overheid (Woo).",heeft u bij mijn ministerie een verzoek ingediend,[9412],[350],[399],verzoek datum,6 mei 2022,2022-05-06
9228,c: ontvangst verzoek bevestigd,636,646,6 mei 2022,122,Verloop van de procedure De ontvangst van uw verzoek is per e-mail van 6 mei 2022 aan u bevestigd.,ontvangst van uw verzoek is per e-mail aan u bevestigd,"[9413, 9414]","[593, 647]","[631, 662]",ontvangst verzoek bevestigd,6 mei 2022,2022-05-06
9229,c: beslistermijn verdaagd,670,681,3 juni 2022,122,Op 3 juni 2022 is per e-mail de behandeling van uw Woo-verzoek verdaagd.,is per e-mail de behandeling van uw Woo-verzoek verdaagd,[9415],[682],[738],beslistermijn verdaagd,3 juni 2022,2022-06-03
9279,c: besluit datum,216,231,9 augustus 2022,39,> Retouradres 2500 EX Bestuurskern Directoraat-Generaal luchtvaart en maritieme zaken Contactpersoon woo-verzoeken-artikel4.1@minienw.nl Datum 9 augustus 2022,Datum,[9427],[210],[215],besluit datum,9 augustus 2022,2022-08-09
9282,c: verzoek datum,370,382,15 juli 2022,39,"Betreft Besluit op uw Woo-verzoek d.d. 15 juli 2022 (2022-58) Geachte , Bij e-mail van 15 juli 2022 heeft u bij mijn ministerie een verzoek ingediend als bedoeld in artikel 4, eerste lid, van de Wet Open Overheid (hierna: Woo).",heeft u bij mijn ministerie een verzoek ingediend,[9428],[383],[432],verzoek datum,15 juli 2022,2022-07-15
9285,c: ontvangst verzoek bevestigd,902,914,15 juli 2022,39,Verloop van de procedure De ontvangst van uw verzoek is per e-mail van 15 juli 2022 aan u bevestigd.,ontvangst van uw verzoek is per e-mail aan u bevestigd,"[9430, 9431]","[859, 915]","[897, 930]",ontvangst verzoek bevestigd,15 juli 2022,2022-07-15
9287,c: besluit datum,167,183,15 februari 2022,100,Behandeld door 10.2.e @minlnv.nl Datum 15 februari 2022,Datum,[9434],[161],[166],besluit datum,15 februari 2022,2022-02-15
9289,c: verzoek datum,359,375,14 november 2021,100,"Betreft Besluit Wob-verzoek d.d. 16 november 2021 inzake Kamerbrief Ons kenmerk stikstofproblematiek DGS / 22018152 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw brief van 14 november 2021, ontvangen op 16 november 2021, heeft u 3 met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de Kamerbrief ‘Voortgang stikstofproblematiek’ met kenmerk DGS / 21272270.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,"[9436, 9437]","[408, 418]","[415, 501]",verzoek datum,14 november 2021,2021-11-14
9290,c: verzoek ontvangen,390,406,16 november 2021,100,"Betreft Besluit Wob-verzoek d.d. 16 november 2021 inzake Kamerbrief Ons kenmerk stikstofproblematiek DGS / 22018152 Uw kenmerk Geachte 10.2.e , Bijlage(n) In uw brief van 14 november 2021, ontvangen op 16 november 2021, heeft u 3 met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht over de Kamerbrief ‘Voortgang stikstofproblematiek’ met kenmerk DGS / 21272270.",ontvangen,[9435],[377],[386],verzoek ontvangen,16 november 2021,2021-11-16
9291,c: contact,791,807,25 november 2021,100,"Documenten over afstemming ten aanzien van de Kamerbrief, waaronder maar zeker niet uitsluitend afstemming met ketenpartners over de totstandkoming en de timing van de Kamerbrief Over dit verzoek hebt u op 25 november 2021 per e-mail contact gehad met 10.2.e .",Over dit verzoek hebt u per e-mail contact gehad,"[9439, 9440]","[764, 808]","[787, 832]",contact,25 november 2021,2021-11-25
9292,c: ontvangst verzoek bevestigd,917,933,29 november 2021,100,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 29 november 2021, kenmerk DGS / 21298123.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9441],[852],[912],ontvangst verzoek bevestigd,29 november 2021,2021-11-29
9294,c: beslistermijn verdaagd,1067,1083,27 december 2021,100,"In de brief van 27 december 2021, kenmerk DGS / 21323005, is aan u medegedeeld dat de beslistermijn is opgeschort tot 1 februari 2022 vanwege het vragen van zienswijzen aan derden.",is aan u medegedeeld dat de beslistermijn is opgeschort,[9442],[1109],[1164],beslistermijn verdaagd,27 december 2021,2021-12-27
9443,c: overig,1238,1251,2 februari jl,100,"Op 2 februari jl heeft u een ingebrekestelling ingediend, waarop 10.2.e 8 februari jl per e-mail op heeft gereageerd.",heeft u een ingebrekestelling ingediend,[9444],[1252],[1291],overig,2 februari 2022,2022-02-02
9448,c: contact,1307,1320,8 februari jl,100,"Op 2 februari jl heeft u een ingebrekestelling ingediend, waarop 10.2.e 8 februari jl per e-mail op heeft gereageerd.",per e-mail op heeft gereageerd,[9445],[1321],[1351],contact,8 februari 2022,2022-02-08
9298,c: besluit datum,123,136,30 maart 2022,47,"Onze referentie TRCNVWA/2021/2785 Datum: Uitsluitend verstuurd per mail op 30 maart 2022 Betreft: Besluit op Wob-verzoek 21-0493 Geachte heer/mevrouw, In uw e-mail van 17 juni 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht om een afschrift van de melding met meldingsnummer 911191 d.d. 05-01-2021 en alle vervolgens, naar aanleiding van of in verband met die melding opgemaakte berichten en beleidstukken, e-mail en andere elektronische berichten via alle denkbare media daaronder begrepen.",Datum: Uitsluitend verstuurd per mail op,[9452],[82],[122],besluit datum,30 maart 2022,2022-03-30
9300,c: verzoek datum,216,228,17 juni 2021,47,"Onze referentie TRCNVWA/2021/2785 Datum: Uitsluitend verstuurd per mail op 30 maart 2022 Betreft: Besluit op Wob-verzoek 21-0493 Geachte heer/mevrouw, In uw e-mail van 17 juni 2021 heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht om een afschrift van de melding met meldingsnummer 911191 d.d. 05-01-2021 en alle vervolgens, naar aanleiding van of in verband met die melding opgemaakte berichten en beleidstukken, e-mail en andere elektronische berichten via alle denkbare media daaronder begrepen.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9453],[229],[320],verzoek datum,17 juni 2021,2021-06-17
9302,c: ontvangst verzoek bevestigd,661,673,18 juni 2021,47,"De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 18 juni 2021, kenmerk 21-0493.",ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9456],[595],[656],ontvangst verzoek bevestigd,18 juni 2021,2021-06-18
9304,c: beslistermijn verdaagd,711,723,12 juli 2021,47,In de brief van 12 juli 2021 is de beslistermijn met vier weken verdaagd tot 10 augustus 2021.,is de beslistermijn met vier weken verdaagd,[9457],[724],[767],beslistermijn verdaagd,12 juli 2021,2021-07-12
10769,c: besluit datum,201,217,1 september 2022,141,Datum 1 september 2022 O ns kenmerk,Datum,[9849],[195],[200],besluit datum,1 september 2022,2022-09-01
9573,c: verzoek datum,249,260,25 mei 2022,141,Bij brief van 25 mei 2022 heeft u een verzoek om openbaarmaking van informatie ingediend op grond van de Wet open overheid (hierna: Woo).,heeft u een verzoek om openbaarmaking van informatie ingediend,[9850],[261],[323],verzoek datum,25 mei 2022,2022-05-25
9574,c: ontvangst verzoek bevestigd,390,401,7 juni 2022,141,Bij brief van 7 juni 2022 heb ik de ontvangst van uw verzoek bevestigd.,heb ik de ontvangst van uw verzoek bevestigd,[9851],[402],[446],ontvangst verzoek bevestigd,7 juni 2022,2022-06-07
9578,c: besluit datum,186,199,15 maart 2022,148,"com Contact Dienstpostbus Wob 10.2.e @ minocw.nl Onze referentie 10 .2.e Datum 15 maart 2022 Bezwaar Betreft Besluit op uw Wob-verzoek Als u belang hebt bij dit besluit, dan kunt u hiertegen binnen 6 weken, gerekend vanaf de verzenddatum, bezwaar maken.",Datum,[9854],[180],[185],besluit datum,15 maart 2022,2022-03-15
9579,c: verzoek datum,367,382,11 januari 2022,148,"Op 11 januari 2022 heeft u via het Wob-formulier met een beroep op de Wet openbaarheid van bestuur verzocht om openbaarmaking van documenten die betrekking hebben op het beleid rondom de positie van personen die binnen het ministerie van Onderwijs, Cultuur en Wetenschap (hierna: OCW) werkzaam zijn en die vallen onder de zogenaamde banenafspraak.",heeft u via het Wob-formulier met een beroep op de Wet openbaarheid van bestuur verzocht om openbaarmaking van documenten,[9855],[383],[504],verzoek datum,11 januari 2022,2022-01-11
9580,c: ontvangst verzoek bevestigd,783,798,18 januari 2022,148,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 18 januari 2022, kenmerk 10.2.e .",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9856],[718],[778],ontvangst verzoek bevestigd,18 januari 2022,2022-01-18
9581,c: beslistermijn verdaagd,836,851,4 februari 2022,148,"In de brief van 4 februari 2022, met kenmerk 10.2.e , is de Onze referentie beslistermijn met vier weken verdaagd tot 8 maart 2022.",is de beslistermijn met vier weken verdaagd,"[9857, 9858]","[874, 896]","[879, 933]",beslistermijn verdaagd,4 februari 2022,2022-02-04
9583,c: beslistermijn verdaagd,979,995,10 februari 2022,148,"10 .2.e In de brief van 10 februari 2022, kenmerk 10.2.e is aan u medegedeeld dat de beslistermijn met twee weken is opgeschort vanwege het vragen van zienswijzen aan derden.",is aan u medegedeeld dat de beslistermijn met twee weken is opgeschort vanwege het vragen van zienswijzen aan derden,[9859],[1012],[1128],beslistermijn verdaagd,10 februari 2022,2022-02-10
9585,c: contact,1255,1271,10 februari 2022,148,Zienswijzen U bent er over geïnformeerd in de brief van 10 februari 2022 dat er een derde- belanghebbende is bij de openbaarmaking van de documenten en dat deze in de gelegenheid is gesteld hierover een zienswijze te geven.,bent er over geïnformeerd in de brief dat er een derde- belanghebbende is bij de openbaarmaking van de documenten en dat deze in de gelegenheid is gesteld hierover een zienswijze te geven,"[9860, 9861]","[1213, 1272]","[1250, 1421]",contact,10 februari 2022,2022-02-10
9875,c: besluit datum,212,228,8 september 2022,142,Datum 8 september 2022 O ns kenmerk,Datum,[9864],[206],[211],besluit datum,8 september 2022,2022-09-08
9592,c: verzoek datum,259,271,8 april 2022,142,Bij mail van 8 april 2022 heeft u een verzoek om openbaarmaking van informatie ingediend op grond van de Wet open overheid (hierna: Woo).,heeft u een verzoek om openbaarmaking van informatie ingediend,[9866],[272],[334],verzoek datum,8 april 2022,2022-04-08
9593,c: ontvangst verzoek bevestigd,401,414,26 april 2022,142,Bij brief van 26 april 2022 heb ik de ontvangst van uw verzoek bevestigd.,heb ik de ontvangst van uw verzoek bevestigd,[9867],[415],[459],ontvangst verzoek bevestigd,26 april 2022,2022-04-26
9662,c: besluit datum,86,102,12 augustus 2022,129,E WOO@minbuza.nl Datum 12 augustus 2022,Datum,[9907],[80],[85],besluit datum,12 augustus 2022,2022-08-12
9663,c: verzoek datum,128,139,8 juni 2022,129,"[…] In uw brief van 8 juni 2022, door mij ontvangen op 13 juni 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) informatie verzocht over de plaatsing van belhokjes in het Rijkskantoor aan de Rijnstraat 8 in Den Haag.",heeft u met een beroep op de Wet open overheid (hierna: Woo) informatie verzocht,[9910],[177],[257],verzoek datum,8 juni 2022,2022-06-08
9664,c: verzoek ontvangen,163,175,13 juni 2022,129,"[…] In uw brief van 8 juni 2022, door mij ontvangen op 13 juni 2022, heeft u met een beroep op de Wet open overheid (hierna: Woo) informatie verzocht over de plaatsing van belhokjes in het Rijkskantoor aan de Rijnstraat 8 in Den Haag.",ontvangen,[9909],[150],[159],verzoek ontvangen,13 juni 2022,2022-06-13
9665,c: ontvangst verzoek bevestigd,1113,1125,15 juni 2022,129,"Dit onderdeel van het verzoek ziet tevens op correspondentie verband houdende met en uitgewisseld over deze financiële bescheiden; • Interne stukken berustende bij het ministerie over de belhokjes, daaronder begrepen in ieder geval alle stukken die zien op de accordering en besluitvorming voor de aanschaf van deze belhokjes; • Alle (rechtstreekse) correspondentie gevoerd met de minister van BuZa en diens (directe) medewerkers, die zien op de (aanschaf van de) belhokjes; • Alle correspondentie gevoerd met (1) de Ondernemingsraad, (2) de Vereniging van de Dienst Buitenlandse Zaken van het Ministerie van Buitenlandse Zaken en (3) het Rijksvastgoedbedrijf, over de (aanschaf van de)belhokjes.” De ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail van 15 juni 2022.",ontvangst van uw verzoek is schriftelijk bevestigd bij e-mail,[9911],[1047],[1108],ontvangst verzoek bevestigd,15 juni 2022,2022-06-15
9666,c: contact,1145,1152,27 juni,129,Bij e-mail van 27 juni is aan u kenbaar gemaakt dat het Rijksvastgoedbedrijf (RVB) de eigenaar en beheerder is van het kantoor aan de Rijnstraat 8.,is aan u kenbaar gemaakt dat het Rijksvastgoedbedrijf (RVB) de eigenaar en beheerder is van het kantoor aan de Rijnstraat 8,[9912],[1153],[1276],contact,27 juni 2022,2022-06-27
9915,c: contact,1499,1542,21 juli 2022 en bij e-mail van 21 juli 2022,129,Dit is in het telefoongesprek van 21 juli 2022 en bij e-mail van 21 juli 2022 met u besproken.,is in het telefoongesprek met u besproken,"[9913, 9914]","[1469, 1543]","[1494, 1558]",contact,21 juli 2022,2022-07-21
9670,c: beslistermijn verdaagd,1578,1590,11 juli 2022,129,"Bij e-mail van 11 juli 2022 heb ik u voorts laten weten dat de beslistermijn aangaande uw verzoek, met toepassing van artikel 4.4., tweede lid, van de Woo met twee weken wordt verdaagd.","heb ik u voorts laten weten dat de beslistermijn aangaande uw verzoek, met toepassing van artikel 4.4., tweede lid, van de Woo met twee weken wordt verdaagd",[9916],[1591],[1747],beslistermijn verdaagd,11 juli 2022,2022-07-11
9676,c: besluit datum,109,123,5 januari 2022,126,"Wob-medewerker T 088 042 42 42 KPEU_Wob@rvo.nl Datum 5 januari 2022 Betreft Besluit op uw Wob-verzoek Onze referentie WOB/2021/265 Geachte mevrouw In uw brief van 2 november 2021 heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie.",Datum,[9919],[103],[108],besluit datum,5 januari 2022,2022-01-05
9677,c: verzoek datum,219,234,2 november 2021,126,"Wob-medewerker T 088 042 42 42 KPEU_Wob@rvo.nl Datum 5 januari 2022 Betreft Besluit op uw Wob-verzoek Onze referentie WOB/2021/265 Geachte mevrouw In uw brief van 2 november 2021 heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie.","heeft u, met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), verzocht om informatie",[9920],[235],[331],verzoek datum,2 november 2021,2021-11-02
9679,c: ontvangst verzoek bevestigd,580,596,19 november 2021,126,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 19 november 2021, kenmerk Wob/2021/265.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9921],[515],[575],ontvangst verzoek bevestigd,19 november 2021,2021-11-19
9681,c: overig,729,745,18 november 2021,126,In uw brief van 18 november 2021 stelt u mij in gebreke omdat de beslistermijn is overschreden.,stelt u mij in gebreke omdat de beslistermijn is overschreden,[9922],[746],[807],overig,18 november 2021,2021-11-18
9685,c: contact,1036,1052,10 december 2021,126,Zienswijzen U bent er over geïnformeerd in de brief van 10 december 2021 dat er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn/haar zienswijze te geven.,bent er over geïnformeerd in de brief at er een derde-belanghebbende is bij de openbaarmaking van het document en dat deze in de gelegenheid is gesteld hierover zijn/haar zienswijze te geven,"[9924, 9925]","[994, 1054]","[1031, 1206]",contact,10 december 2021,2021-12-10
9775,c: besluit datum,169,182,22 april 2022,130,Datum 22 april 2022,Datum,[9939],[163],[168],besluit datum,22 april 2022,2022-04-22
9777,c: verzoek datum,502,514,9 maart 2022,130,"Betreft Besluit bij wob-verzoek d.d. 9 maart 2022 inzake het antwoord van de @minlnv.nl Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop Ons kenmerk van kortsnuitige honden DGA-DAD / 22136966 Uw kenmerk 2022Z01743 Bijlage(n) Geachte mevrouw , 2 In uw e-mail van 9 maart 2022, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzocht inzake het antwoord van de Minister op vraag 5 van Kamervragen van de leden Haverkort en Van Campen (VVD) over de fok en verkoop van kortsnuitige honden.","heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob), informatie verzoch",[9940],[516],[607],verzoek datum,9 maart 2022,2022-03-09
9778,c: ontvangst verzoek bevestigd,834,847,28 maart 2022,130,"De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 28 maart 2022, kenmerk 22125275.",ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9941],[769],[829],ontvangst verzoek bevestigd,28 maart 2022,2022-03-28
9781,c: besluit datum,232,247,11 januari 2022,149,Datum 11 januari 2022 T 070 10.2.e,Datum,[9944],[226],[231],besluit datum,11 januari 2022,2022-01-11
9783,c: verzoek datum,510,527,14 september 2021,149,"Ons kenmerk DGS / 21289083 Uw kenmerk U210108 Geachte mevrouw 10.2.e , Bijlage(n) 3 In uw brief van 14 september 2021 met kenmerk U210108, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht inzake het voorstel intrekking vergunningen van boerenbedrijven (stikstofcrisis).",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) informatie verzocht,[9945],[549],[640],verzoek datum,14 september 2021,2021-09-14
9946,c: contact,753,789,16 november 2021 en 19 november 2021,149,"Over dit verzoek hebt u op 16 november 2021 en 19 november 2021 telefonisch contact gehad met een medewerker van mijn ministerie, te weten 10.2.e .",Over dit verzoek hebt u telefonisch contact gehad,"[9947, 9948]","[726, 790]","[749, 815]",contact,16 november 2021,2021-11-16
9786,c: ontvangst verzoek bevestigd,945,962,30 september 2021,149,De ontvangst van uw verzoek is schriftelijk bevestigd bij brief van 30 september 2021 kenmerk DGS / 21244934.,ontvangst van uw verzoek is schriftelijk bevestigd bij brief,[9949],[880],[940],ontvangst verzoek bevestigd,30 september 2021,2021-09-30
9994,c: besluit datum,98,111,26 april 2022,151,Datum 26 april 2022 8 juli 2020,Datum,[10047],[92],[97],besluit datum,26 april 2022,2022-04-26
9996,c: verzoek datum,146,157,8 juli 2020,151,", In uw brief van 8 juli 2020, ontvangen op 10 juli 2020, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de belasting op leidingwater.",heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie,[10049],[186],[280],verzoek datum,8 juli 2020,2020-07-08
9997,c: verzoek ontvangen,172,184,10 juli 2020,151,", In uw brief van 8 juli 2020, ontvangen op 10 juli 2020, heeft u met een beroep op de Wet openbaarheid van bestuur (hierna: Wob) verzocht om informatie over de belasting op leidingwater.",ontvangen,[10048],[159],[168],verzoek ontvangen,10 juli 2020,2020-07-10
10003,c: ontvangst verzoek bevestigd,1510,1522,15 juli 2020,151,"De ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief van 15 juli 2020, met kenmerk 2020-0000134220.",ontvangst van uw verzoek heb ik u schriftelijk bevestigd bij brief,[10050],[1439],[1505],ontvangst verzoek bevestigd,15 juli 2020,2020-07-15
10005,c: contact,1641,1657,23 februari 2021,151,Op 23 februari 2021 heeft u gesproken met medewerkers van mijn ministerie over de inhoud van uw verzoek.,heeft u gesproken met medewerkers van mijn ministerie over de inhoud van uw verzoek,[10051],[1658],[1741],contact,23 februari 2021,2021-02-23
10013,c: besluit datum,132,143,8 juli 2022,154,14 december 2021 Datum 8 juli 2022,Datum,[10130],[126],[131],besluit datum,8 juli 2022,2022-07-08
10014,c: verzoek datum,201,217,14 december 2021,154,", D – Openbaar te maken documenten In uw verzoek van 14 december 2021, door mij ontvangen op 21 december 2021, heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken over het tot stand komen en formuleren van onderzoeksvraag 4 van het PricewaterhouseCoopers B.V. (hierna: PwC) onderzoek.",heeft u het Ministerie van Financiën gevraagd informatie openbaar te maken,[10129],[258],[333],verzoek datum,14 december 2021,2021-12-14
